PSC	33595	30005138	174
B0T	26888	30001149	174
B0T	26888	30001149	174
B0T	17918	30001149	174
B0T	40558	30001149	174
B0T	40558	30001149	174
B0T	40558	30001149	174
B0T	40556	30001149	174
B0T	28606	30001149	174
B0T	40346	30001149	174
BADI	670	30004183	174
BADI	626	30004183	174
PSC	670	30004183	174
PSC	29988	30004183	174
PSC	11198	30004183	174
PSC	670	30004185	174
BADI	11963	30004185	174
PSC	11198	30004185	174
PSC	33595	30005134	174
PSC	33595	30005174	174
PSC	33595	30005138	174
B0T	17703	30001088	174
B0T	628	30001088	174
BADI	645	30001061	174
BADI	645	30001061	174
BADI	645	30001061	174
BADI	643	30001061	174
BADI	645	30001061	174
B0T	11200	30001088	174
B0T	628	30001088	174
PSC	29984	30002287	174
PSC	11186	30001053	174
X.W.X	607	30001053	174
PSC	670	30001590	174
PSC	17738	30001590	174
SLR-W	644	30001590	174
B0T	12731	30001079	174
B0T	670	30001114	174
B0T	33595	30001114	174
B0T	606	30001114	174
BADI	17918	30001127	174
B0T	670	30001114	174
B0T	670	30001114	174
X.W.X	17408	30003185	174
X.W.X	17407	30003185	174
X.W.X	17408	30003185	174
X.W.X	17408	30003185	174
X.W.X	17408	30003185	174
X.W.X	17408	30003185	174
X.W.X	17182	30003185	174
X.W.X	17408	30003185	174
X.W.X	27672	30003185	174
PSC	33595	30001110	173
PSC	33595	30001108	173
PSC	11186	30001103	173
PSC	11184	30003231	173
PSC	33595	30003231	173
PSC	33595	30001108	173
PSC	33595	30003221	173
B0T	634	30001108	173
PSC	34317	30003685	173
PSC	29340	30002032	173
REKTD	670	30002019	173
REKTD	621	30002019	173
-RNA-	23055	30005188	173
-RNA-	23055	30005188	173
-RNA-	621	30005188	173
-RNA-	17720	30005188	173
-RNA-	23915	30005188	173
PSC	33595	30005184	173
PSC	33595	30005180	173
B0T	670	30001114	173
RED	670	30005121	173
RED	17715	30005121	173
-RZR-	40553	30005120	173
-RZR-	40553	30005120	173
PSC	33595	30003220	173
PROT	16240	30002292	173
PSC	33595	30001103	173
B0T	23757	30001551	173
PSC	670	30004044	172
PSC	598	30004044	172
X.W.X	42244	30005153	172
X.W.X	29984	30001053	172
PSC	29986	30005147	172
PSC	33595	30005100	172
PTR	648	30005110	172
B0T	24700	30002340	172
PSC	33595	30003221	172
SERIN	670	30001561	172
SERIN	605	30001561	172
LORDE	624	30001565	172
PSC	33595	30001107	172
LORDE	624	30001564	172
LORDE	624	30001564	172
BADI	16227	30001567	172
DIVE	11985	30001567	172
-INP-	16227	30001567	172
BADI	16227	30001567	172
BS IT	16227	30001567	172
BADI	11985	30001567	172
DIVE	11985	30001567	172
BADI	11985	30001567	172
SERIN	22446	30001561	172
BS IT	16227	30001561	172
BADI	16227	30001561	172
DIVE	11985	30001561	172
-INP-	16227	30001561	172
-RZR-	16227	30001561	172
BADI	16227	30001561	172
BS IT	16227	30001561	172
BADI	16227	30001561	172
-RZR-	29990	30001561	172
BADI	16227	30001561	172
-RZR-	16227	30001561	172
-RZR-	16227	30001561	172
-RZR-	16227	30001561	172
-RZR-	16227	30001561	172
-INP-	16227	30001561	172
-INP-	16227	30001561	172
BADI	16227	30001561	172
TRSH	16227	30001561	172
BADI	16227	30001561	172
BS IT	16227	30001561	172
SERIN	16227	30001561	172
-INP-	16227	30001561	172
BS IT	16227	30001561	172
DIVE	16227	30001561	172
DIVE	16227	30001561	172
SERIN	16227	30001561	172
-INP-	16227	30001561	172
BADI	16227	30001561	172
BADI	16227	30001561	172
BS IT	16227	30001561	172
BADI	16227	30001561	172
BADI	16227	30001561	172
DHS	22446	30001561	172
IRC	16227	30001561	172
-RZR-	16227	30001561	172
SERIN	16227	30001561	172
BADI	16227	30001561	172
-RZR-	16227	30001561	172
SERIN	22446	30001561	172
BADI	16227	30001561	172
SERIN	16227	30001561	172
BADI	16227	30001561	172
-INP-	16227	30001561	172
BS IT	16227	30001561	172
-INP-	16227	30001561	172
DIVE	16227	30001561	172
-INP-	16227	30001561	172
-RZR-	11985	30001561	172
-RZR-	16227	30001561	172
BADI	16227	30001561	172
DIVE	16227	30001561	172
TRSH	670	30001561	172
BS IT	33328	30001561	172
TRSH	22456	30001561	172
BS IT	22456	30001561	172
PSC	33595	30005182	172
PSC	33595	30005184	172
PSC	33595	30005181	172
PSC	33595	30001105	172
BADI	670	30001064	172
BADI	22456	30001064	172
BADI	19726	30001064	172
BADI	16227	30001064	172
BADI	16227	30001064	172
BADI	16227	30001065	172
BADI	621	30001065	172
BADI	11377	30001065	172
GL	11196	30001065	172
PSC	670	30003237	172
PSC	29984	30003237	172
REKTD	609	30002029	172
-RZR-	28352	30003260	171
CONDI	670	30003688	171
CONDI	641	30003688	171
None	670	30003688	171
None	643	30003688	171
None	632	30003688	171
REKTD	16238	30003688	171
REKTD	670	30003688	171
REKTD	622	30003688	171
REKTD	608	30003688	171
REKTD	622	30003688	171
REKTD	11202	30003688	171
REKTD	16238	30003688	171
REKTD	34317	30003688	171
REKTD	670	30003688	171
REKTD	12038	30003688	171
REKTD	24690	30003688	171
REKTD	17720	30003688	171
REKTD	583	30003688	171
REKTD	622	30003688	171
REKTD	11184	30003689	171
REKTD	11176	30003689	171
REKTD	32872	30003689	171
REKTD	597	30003689	171
REKTD	34317	30003689	171
REKTD	585	30003689	171
SQUAD	16238	30003689	171
REKTD	11198	30003689	171
REKTD	622	30003689	171
REKTD	3766	30003689	171
MOA	11186	30001994	171
MOA	33818	30001994	171
FAIL	16227	30004071	171
FAIL	623	30004071	171
FAIL	623	30004071	171
FAIL	623	30004071	171
INIT.	670	30003278	171
INIT.	11184	30003278	171
TNT	17843	30003278	171
TNT	17843	30003278	171
PSC	11198	30001106	171
DIVE	670	30005108	171
PSC	670	30003689	171
PSC	598	30003689	171
PSC	583	30001983	171
OSS	603	30002016	171
PSC	670	30001978	171
PSC	670	30001978	171
PSC	670	30001978	171
PSC	670	30001978	171
PSC	35832	30001978	171
PSC	12034	30001978	171
PSC	12032	30001978	171
PSC	12034	30001978	171
PSC	12034	30001978	171
SLYCE	670	30001978	171
SLYCE	11202	30001978	171
PSC	12034	30001978	171
PSC	670	30001978	171
KOS	670	30001978	171
PSC	670	30001978	171
MOA	625	30001978	171
DARK.	11200	30001978	171
KOS	17812	30001978	171
PSC	22456	30001978	171
PSC	22456	30001978	171
MOA	12198	30001978	171
X.W.X	24696	30005139	171
None	594	30001978	171
REKTD	670	30003688	171
REKTD	605	30003688	171
REKTD	670	30003688	171
REKTD	32876	30003688	171
PSC	670	30003836	171
PSC	598	30003836	171
X.W.X	670	30005088	171
X.W.X	17715	30005088	171
BADI	17715	30001119	171
B0T	29984	30001077	171
B0T	29984	30001077	171
PR0FI	638	30005121	171
BADI	608	30004176	171
BADI	11377	30004176	171
X.W.X	33818	30004176	170
PSC	11198	30004176	170
PSC	33595	30005134	170
PSC	33595	30005182	170
PSC	33595	30005184	170
PSC	33595	30005181	170
PSC	33595	30005180	170
PSC	33595	30003221	170
B0T	670	30001113	170
B0T	17736	30001113	170
B0T	17736	30001116	170
None	12198	30001112	170
B0T	12199	30001551	170
B0T	12199	30001551	170
B0T	12199	30001551	170
B0T	12199	30001551	170
B0T	12199	30001551	170
B0T	12199	30001551	170
B0T	12199	30001551	170
None	12198	30001112	170
None	17843	30001112	170
None	22456	30001112	170
B0T	11999	30001133	170
BADI	22456	30001075	170
BADI	17930	30001075	170
BADI	11196	30001075	170
BADI	11176	30001075	170
B0T	670	30001069	170
B0T	16227	30001069	170
B0T	608	30001132	170
PSC	670	30001132	170
B0T	11200	30001132	170
PSC	11198	30001132	170
PSC	33595	30005138	170
PSC	33595	30005176	170
PSC	33595	30005134	170
None	22464	30003707	170
None	603	30003707	170
None	2161	30003707	170
S4UCE	585	30003707	170
None	22456	30003707	170
PSC	33595	30001114	170
PROT	670	30002872	170
PROT	17918	30002872	170
-SP-	670	30002873	170
-SP-	17843	30002873	170
IN.SP	17715	30000318	170
PSC	33595	30005134	169
PSC	33595	30005138	169
X.W.X	644	30005139	169
X.W.X	12032	30005139	169
X.W.X	644	30005139	169
X.W.X	644	30005139	169
SLR.C	670	30001781	169
SLR.C	17715	30001781	169
BADI	16240	30001117	169
X.W.X	11186	30001788	169
BADI	670	30001121	169
BADI	627	30001121	169
SLR.C	17843	30001781	169
SLR.C	670	30001779	169
SLR.C	638	30001779	169
SLR.C	670	30001780	169
SLR.C	657	30001780	169
X.W.X	23055	30004176	169
VIT.C	670	30003223	169
VIT.C	17715	30003223	169
-DNA-	12198	30003235	169
PSC	670	30003237	169
PSC	670	30005190	169
PSC	11198	30003237	169
PSC	11186	30005190	169
SLYCE	22456	30005094	168
CONDI	670	30001982	168
PSC	33595	30002306	168
SLYCE	11200	30002905	168
SLYCE	17480	30002905	168
PSC	34562	30003681	168
XPLCT	670	30001132	168
BADI	670	30001147	168
BADI	601	30001147	168
PSC	33595	30001109	168
X.W.X	16231	30005139	168
X.W.X	670	30005144	168
X.W.X	24698	30005144	168
X.W.X	24698	30005139	168
X.W.X	16233	30005139	168
PSC	33595	30005138	168
B0T	621	30005106	168
PTR	11176	30005160	168
PTR	17918	30005160	168
PSC	11198	30005160	168
B0T	33468	30003189	168
PSC	11198	30005090	168
PROT	29986	30001056	168
PSC	33595	30005138	168
X.W.X	670	30005088	167
X.W.X	24483	30005088	167
PSC	33595	30001109	167
PSC	33595	30005134	167
X.W.X	17918	30002833	167
TRI	35834	30000794	167
PSC	11198	30000794	167
PSC	33595	30001114	167
INGME	40364	30000794	167
INGME	23055	30000794	167
X.I.X	40358	30000794	167
TEST	40361	30000794	167
-NSH-	40361	30000794	167
INGME	32325	30000794	167
PSC	40358	30000794	167
TEST	40361	30000794	167
-NSH-	40565	30000794	167
-NSH-	23061	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
INGME	23055	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
PMC	40361	30000794	167
LUMPY	32340	30000794	167
INGME	23055	30000794	167
PMC	23059	30000794	167
INGME	40364	30000794	167
INGME	23055	30000794	167
HASH	40553	30000794	167
FEIGN	40361	30000794	167
LUMPY	32340	30000794	167
INGME	40364	30000794	167
HASH	40361	30000794	167
-NSH-	40560	30000794	167
LUMPY	32340	30000794	167
HASH	40567	30000794	167
INGME	40364	30000794	167
INGME	40360	30000794	167
FEIGN	40361	30000794	167
INGME	40364	30000794	167
FEIGN	40361	30000794	167
PSC	40358	30000794	167
TEST	40361	30000794	167
INGME	40361	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
-EL-	644	30000794	167
INGME	32325	30000794	167
LUMPY	40362	30000794	167
PMC	40564	30000794	167
-EL-	644	30000794	167
HASH	40564	30000794	167
LUMPY	40362	30000794	167
INGME	40363	30000794	167
INGME	40364	30000794	167
-NSH-	23061	30000794	167
PMC	40563	30000794	167
-NSH-	40563	30000794	167
INGME	40364	30000794	167
TEST	40361	30000794	167
-NSH-	40559	30000794	167
PMC	40564	30000794	167
-NSH-	40560	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
INGME	40363	30000794	167
LUMPY	40362	30000794	167
INGME	40364	30000794	167
INGME	40362	30000794	167
PSC	40358	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
IN.SP	644	30000794	167
PMC	40564	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
HASH	40553	30000794	167
INGME	40364	30000794	167
BADI	644	30000794	167
FEIGN	40361	30000794	167
X.I.X	644	30000794	167
DIVE	644	30000794	167
SERIN	644	30000794	167
FEIGN	40361	30000794	167
FEIGN	40361	30000794	167
INGME	40364	30000794	167
TEST	40361	30000794	167
VIT.C	644	30000794	167
LUMPY	40362	30000794	167
HASH	40553	30000794	167
LUMPY	32340	30000794	167
HASH	40562	30000794	167
INGME	40362	30000794	167
INGME	32325	30000794	167
INGME	40364	30000794	167
INGME	40364	30000794	167
LUMPY	32340	30000794	167
PMC	40346	30000794	167
-NSH-	40563	30000794	167
INGME	32325	30000794	167
-NSH-	40361	30000794	167
INGME	40364	30000794	167
INGME	40364	30000794	167
INGME	32325	30000794	167
LUMPY	40362	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
INGME	32325	30000794	167
INGME	40363	30000794	167
LUMPY	32340	30000794	167
SOLAR	644	30000794	167
HASH	23061	30000794	167
INGME	40364	30000794	167
PMC	23059	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
LUMPY	32340	30000794	167
INGME	32325	30000794	167
LUMPY	40362	30000794	167
INGME	40363	30000794	167
INGME	32325	30000794	167
LUMPY	40362	30000794	167
INGME	40364	30000794	167
IN.SP	644	30000794	167
INGME	40363	30000794	167
INGME	40362	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
INGME	40364	30000794	167
INGME	40361	30000794	167
INGME	40364	30000794	167
INGME	40364	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
-NSH-	40560	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
B0T	29984	30001084	167
-NSH-	40560	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
-NSH-	40560	30000794	167
-NSH-	40563	30000794	167
-NSH-	40563	30000794	167
LUMPY	32340	30000794	167
LUMPY	32340	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
LUMPY	40362	30000794	167
X.W.X	644	30000794	167
INGME	40360	30000794	167
INGME	40364	30000794	167
INGME	40364	30000794	167
LUMPY	40362	30000794	167
IVCT	644	30000794	167
INGME	40363	30000794	167
-RZR-	644	30000794	167
TEST	3766	30000794	167
HASH	40562	30000794	167
LUMPY	40362	30000794	167
INGME	40364	30000794	167
HASH	40564	30000794	167
-NSH-	40361	30000794	167
-INP-	644	30000794	167
LUMPY	32340	30000794	167
HASH	40563	30000794	167
PMC	40361	30000794	167
TRSH	644	30000794	167
LUMPY	40362	30000794	167
-INP-	644	30000794	167
-NSH-	40563	30000794	167
HASH	40565	30000794	167
PMC	23059	30000794	167
-INP-	644	30000794	167
LUMPY	32340	30000794	167
-INP-	644	30000794	167
INGME	23055	30000794	167
LUMPY	40362	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
LUMPY	32340	30000794	167
TRSH	644	30000794	167
PMC	40563	30000794	167
-NSH-	23061	30000794	167
BADI	644	30000794	167
LUMPY	32340	30000794	167
-NSH-	40563	30000794	167
-INP-	644	30000794	167
BADI	644	30000794	167
INGME	32325	30000794	167
INGME	40361	30000794	167
-NSH-	40361	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
PMC	40361	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
PMC	23059	30000794	167
INGME	32325	30000794	167
PMC	40563	30000794	167
LUMPY	32340	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
LUMPY	32340	30000794	167
PMC	23059	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
INGME	32325	30000794	167
-NSH-	40565	30000794	167
INGME	32325	30000794	167
FEIGN	40361	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
INGME	40361	30000794	167
LUMPY	32340	30000794	167
INGME	32325	30000794	167
LUMPY	40362	30000794	167
-NSH-	40565	30000794	167
FEIGN	40361	30000794	167
LUMPY	32340	30000794	167
LUMPY	32340	30000794	167
LUMPY	32340	30000794	167
HASH	40563	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
X.W.X	644	30000794	167
DIVE	23911	30000794	167
HASH	40567	30000794	167
-NSH-	40559	30000794	167
LUMPY	23055	30000794	167
LUMPY	40561	30000794	167
INGME	32325	30000794	167
LUMPY	32340	30000794	167
SERIN	644	30000794	167
INGME	32325	30000794	167
INGME	32325	30000794	167
LUMPY	23055	30000794	167
INGME	40361	30000794	167
HASH	23061	30000794	167
INGME	40361	30000794	167
-NSH-	40559	30000794	167
FEIGN	40361	30000794	167
HASH	40565	30000794	167
-NSH-	40559	30000794	167
INGME	23055	30000794	167
INGME	23055	30000794	167
INGME	23055	30000794	167
-RZR-	644	30000794	167
INGME	32325	30000794	167
INGME	37483	30000794	167
TEST	17738	30000794	167
PMC	23059	30000794	167
INGME	23055	30000794	167
INGME	32325	30000794	167
TEST	17738	30000794	167
FEIGN	40361	30000794	167
-NSH-	23061	30000794	167
FEIGN	40361	30000794	167
INGME	32325	30000794	167
-NSH-	23061	30000794	167
FEIGN	40361	30000794	167
-NSH-	23061	30000794	167
SERIN	644	30000794	167
BS IT	644	30000794	167
SOLAR	644	30000794	167
PSC	33474	30004059	167
BADI	644	30000794	167
SOLAR	644	30000794	167
IRC	644	30000794	167
-EL-	644	30000794	167
IN.SP	644	30000794	167
BADI	644	30000794	167
REKTD	12017	30000794	167
IVCT	644	30000794	167
X.I.X	644	30000794	167
-SP-	644	30000794	167
CYBER	644	30000794	167
REKTD	638	30000794	167
PSC	33595	30005138	167
B0T	670	30001092	167
B0T	24690	30001092	167
PSC	22464	30005138	167
X.W.X	16236	30003221	167
-RZR-	40556	30003258	167
-RZR-	40556	30003258	167
B0T	584	30001103	167
B0T	11995	30001103	167
B0T	17713	30001103	167
B0T	22470	30001103	167
B0T	33595	30001151	167
X.W.X	670	30005088	167
X.W.X	17476	30005088	167
B0T	24702	30001103	166
B0T	17843	30001079	166
B0T	17843	30001079	166
INSRT	621	30003340	166
INSRT	11999	30003340	166
INSRT	29988	30003340	166
INSRT	29988	30003338	166
INSRT	20125	30003338	166
JSIG	17476	30003338	166
PSC	670	30002595	166
PSC	16231	30002595	166
S3XY	24702	30003333	166
S3XY	23757	30003333	166
S3XY	622	30003333	166
None	587	30003333	166
S3XY	606	30003333	166
None	589	30003333	166
None	608	30003333	166
S3XY	11377	30003333	166
S3XY	629	30003333	166
PROT	40563	30002382	166
PROT	40556	30002382	166
PROT	11198	30002382	166
PROT	40560	30002382	166
PROT	23913	30002382	166
PROT	33475	30002382	166
PROT	16227	30002381	166
BADI	17636	30001125	166
SLR.C	20183	30002292	166
SERIN	670	30002289	166
SERIN	16233	30002289	166
VIT.C	670	30001526	166
VIT.C	24692	30001526	166
-RZR-	24692	30001526	166
-RZR-	24692	30001526	166
BADI	24692	30001526	166
-RZR-	24692	30001526	166
GL	22474	30001526	166
-INP-	24692	30001526	166
VIT.C	24692	30001526	166
-RZR-	644	30001526	166
SERIN	24692	30001526	166
XPLCT	11987	30001526	166
VIT.C	11987	30001526	166
BADI	11987	30001526	166
-RZR-	11987	30001526	166
BADI	11178	30001526	166
VIT.C	24692	30001526	166
TRSH	24692	30001526	166
-RZR-	24692	30001526	166
-RZR-	24692	30001526	166
IRC	24692	30001526	166
BS IT	24692	30001526	166
BADI	24692	30001526	166
-INP-	644	30001526	166
BS IT	24692	30001526	166
-RZR-	24692	30001526	166
-RZR-	24692	30001526	166
BS IT	24692	30001526	166
-RZR-	24692	30001526	166
BADI	644	30001526	166
X.W.X	11202	30005175	166
X.W.X	17720	30005175	166
X.W.X	622	30005174	166
X.W.X	11198	30005174	165
X.W.X	11198	30005174	165
PSC	670	30000164	165
PSC	11196	30000164	165
B0T	17843	30001151	165
BADI	17918	30001132	165
X.W.X	20064	30005154	165
XPLCT	584	30001576	165
XPLCT	670	30001576	165
XPLCT	626	30001576	165
XPLCT	632	30001576	165
XPLCT	670	30001576	165
XPLCT	4306	30001576	165
XPLCT	34562	30001576	165
XPLCT	670	30005158	165
PSC	33476	30003340	165
PSC	670	30003340	165
PSC	19722	30003340	165
B0T	28352	30001149	165
-RZR-	11172	30003258	165
-RZR-	11196	30003258	165
-RZR-	632	30003258	165
BADI	33475	30001075	165
BADI	670	30001075	165
BADI	24700	30001075	165
BADI	40560	30001125	165
BADI	40560	30001125	165
BADI	40556	30001125	165
BADI	23913	30001125	165
B0T	16242	30001149	165
DIVE	17843	30005108	165
-RZR-	17843	30003257	165
B0T	670	30003185	165
B0T	24692	30003185	165
SLR.C	24483	30001591	165
PSC	670	30005134	165
PSC	22456	30005134	165
X.W.X	670	30003246	165
X.W.X	17918	30003246	165
B0T	670	30005138	164
B0T	670	30005138	164
B0T	17736	30005138	164
B0T	17736	30005138	164
B0T	17736	30005138	164
B0T	670	30001055	164
B0T	17918	30001055	164
-INP-	631	30004203	164
PSC	33595	30005134	164
-INP-	11198	30004203	164
-INP-	22456	30004203	164
-DNA-	33475	30003241	164
B0T	670	30005138	164
B0T	17736	30005138	164
DIVE	11176	30005112	164
DIVE	34828	30005112	164
DIVE	11174	30005112	164
X.W.X	670	30005089	164
X.W.X	29984	30005089	164
.RHP	670	30005132	164
-RNA-	33475	30005189	164
-DNA-	26888	30005189	164
-DNA-	26888	30005189	164
-DNA-	26888	30005189	164
-DNA-	26888	30005189	164
-DNA-	26888	30005189	164
-DNA-	26888	30005189	164
-RNA-	12200	30005189	164
-DNA-	35833	30001330	164
-RNA-	585	30001330	164
BSOD	17715	30001330	164
FAS	11971	30001330	164
-EL-	17715	30001330	164
-EL-	670	30001330	164
-EL-	670	30001330	164
-EL-	670	30001330	164
-EL-	17715	30001330	164
-EL-	17715	30001330	164
-EL-	670	30001330	164
-EL-	17715	30001330	164
-EL-	11978	30001330	164
-EL-	17715	30001330	164
-EL-	17715	30001330	164
-EL-	17715	30001330	164
-EL-	17715	30001330	164
RISK	11971	30001330	164
-EL-	17715	30001330	164
-EL-	670	30001330	164
-EL-	670	30001330	164
-EL-	29990	30001330	164
-EL-	11978	30001330	164
-EL-	17715	30001330	164
-EST-	17715	30001330	164
.RU	17715	30001330	164
-DNA-	26888	30001330	164
TEREC	670	30001330	164
-DNA-	26888	30001330	164
-DNA-	11200	30001330	164
-RNA-	632	30005189	164
-RNA-	631	30005189	164
-RNA-	17715	30005189	164
-RNA-	11978	30005189	164
-RNA-	24702	30005189	164
-DNA-	29990	30005189	164
IN.SP	17918	30002455	164
IN.SP	17918	30000277	164
U.SP	17843	30000223	164
WERMT	17843	30000305	164
WERMT	17843	30000304	164
PTR	645	30005160	163
X.W.X	670	30003244	163
B0T	24700	30001106	163
PSC	33595	30002335	163
PSC	17924	30002904	163
SLYCE	22456	30002904	163
MOA	11174	30003681	163
MOA	16240	30003676	163
FAS	598	30001980	163
SLYCE	670	30001980	163
SLYCE	37481	30001980	163
MOA	33816	30001986	163
MOA	11202	30001986	163
PSC	670	30001060	163
PSC	17715	30001060	163
WDN	16229	30001060	163
-DNA-	12198	30003235	163
-DNA-	12198	30003235	163
BADI	670	30001060	163
BADI	11172	30001060	163
BADI	670	30001060	163
BADI	28606	30001060	163
IN.SP	670	30001977	163
IN.SP	596	30001977	163
PSC	1944	30001978	163
REKTD	670	30002016	163
REKTD	34828	30002016	163
PSC	670	30002928	163
KOS	17924	30002928	163
PSC	17930	30002928	163
PSC	670	30002928	163
PSC	17930	30002928	163
PSC	37482	30002928	163
KOS	22456	30002928	163
KOS	24702	30002928	163
KOS	24702	30002928	163
KOS	22456	30002928	163
SLYCE	17843	30002912	163
MOA	670	30001994	163
MOA	17928	30001994	163
MOA	670	30001995	163
MOA	11186	30001995	163
MOA	17720	30001995	163
MOA	16229	30001995	163
MOA	11184	30001995	163
MOA	16242	30001995	163
SLYCE	11202	30001995	163
PSC	33595	30005176	163
MOA	4310	30001995	163
PSC	33595	30003260	163
OLDS	17720	30001985	163
PROT	17918	30002302	163
PSC	33474	30001908	163
X.W.X	670	30005139	163
X.W.X	607	30005139	163
X.W.X	670	30005139	163
X.W.X	621	30005139	163
X.W.X	670	30005139	163
X.W.X	12032	30005139	163
X.W.X	40556	30005139	163
X.W.X	40556	30005139	163
X.W.X	40556	30005139	163
X.W.X	23057	30005139	163
X.W.X	23057	30005139	163
X.W.X	23057	30005139	163
X.W.X	670	30005139	163
X.W.X	40556	30005139	163
X.W.X	40556	30005139	163
X.W.X	670	30005139	163
X.W.X	40556	30005139	163
X.W.X	670	30005139	163
X.W.X	23061	30005139	163
X.W.X	23055	30005139	163
X.W.X	670	30005139	163
X.W.X	23061	30005139	163
X.W.X	23055	30005139	163
X.W.X	23061	30005139	163
X.W.X	670	30005139	163
X.W.X	593	30005139	163
X.W.X	670	30005139	163
X.W.X	670	30005139	163
X.W.X	670	30005139	163
X.W.X	670	30005139	163
X.W.X	40559	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	23915	30005139	163
X.W.X	23911	30005139	163
X.W.X	670	30005139	163
X.W.X	24483	30005139	163
X.W.X	19726	30005139	163
X.W.X	23911	30005139	163
X.W.X	19724	30005139	163
X.W.X	19720	30005139	163
X.W.X	19726	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
X.W.X	40553	30005139	163
X.W.X	23911	30005139	163
X.W.X	23911	30005139	163
X.W.X	23757	30005139	163
X.W.X	23911	30005139	163
X.I.X	19720	30005139	163
PSC	670	30001198	163
X.W.X	19724	30005139	163
X.W.X	40553	30005139	163
X.W.X	40361	30005139	163
X.W.X	40361	30005139	163
PSC	33816	30001198	163
X.W.X	19726	30005139	163
X.W.X	19720	30005139	163
X.W.X	19722	30005139	163
X.W.X	19726	30005139	163
X.W.X	19726	30005139	163
X.W.X	19726	30005139	163
X.W.X	19720	30005139	163
X.W.X	23911	30005139	163
X.W.X	19722	30005139	163
X.I.X	19722	30005139	163
X.W.X	19722	30005139	163
X.W.X	19726	30005139	163
-RZR-	12034	30003258	163
SLR-W	670	30003183	163
B0T	26888	30001148	163
B0T	26888	30001149	163
B0T	26888	30001149	163
B0T	26888	30001149	163
B0T	26888	30001149	163
B0T	26888	30001149	163
B0T	670	30001149	163
B0T	17718	30001149	163
B0T	33475	30001149	163
B0T	17736	30001149	163
B0T	645	30001149	163
B0T	626	30001149	163
B0T	17476	30001149	163
B0T	587	30001149	163
B0T	16242	30001149	163
-RZR-	17918	30003257	163
-RZR-	11200	30003257	163
PSC	11198	30003257	163
PTR	670	30005165	163
PTR	626	30005165	162
PTR	670	30005165	162
PTR	12005	30005165	162
PTR	626	30005165	162
BRAVE	16229	30001198	162
BRAVE	602	30001198	162
BRAVE	594	30001198	162
WALKA	605	30001198	162
X.W.X	34828	30002382	162
X.W.X	670	30002381	162
B0T	12198	30001093	162
PSC	17924	30002616	162
BRAVE	601	30002593	162
BRAVE	670	30002593	162
PSC	33595	30005134	162
X.W.X	33475	30005088	162
PSC	33595	30003248	162
BRAVE	598	30001162	162
BRAVE	670	30001162	162
BRAVE	586	30001162	162
-RZR-	17843	30003258	162
BRAVE	608	30001198	162
TNT	11196	30001162	162
BADI	601	30001147	162
B0T	670	30001148	162
B0T	656	30001148	162
LORDE	670	30001526	162
LORDE	17738	30001526	162
SERIN	17738	30001526	162
LORDE	670	30001526	162
LORDE	670	30001526	162
LORDE	17738	30001526	162
LORDE	16238	30001526	162
LORDE	16238	30001526	162
LORDE	16238	30001526	162
LORDE	16238	30001526	162
TRSH	40559	30001526	162
VIT.C	670	30001526	162
TRSH	40559	30001526	162
TRSH	40559	30001526	162
TRSH	670	30001526	162
SERIN	670	30001526	162
SERIN	670	30001526	162
TRSH	670	30001526	162
SERIN	670	30001526	162
-DNS-	33328	30001526	162
SERIN	19722	30001526	162
SERIN	19722	30001526	162
-DNS-	19724	30001526	162
SERIN	19720	30001526	162
TRSH	19724	30001526	162
TRSH	23911	30001526	162
TRSH	19722	30001526	162
TRSH	19720	30001526	162
